I 0.305060 0.766986 0.287322 0.722200 0.461789 0.499603 0.270598 0.712396 0.153675 0.612739 0.192248 0.481659 0.575330 0.104859 0.847206 0.401678 0.228050
I 0.628023 0.456290 0.489503 0.486461 0.463507 0.463749 0.472401 0.473494 0.461077 0.461159 0.461090 0.490115 0.474963 0.470670 0.461885 0.472955 0.459750
I 0.587166 0.624132 0.203192 0.244735 0.450848 0.486551 0.380083 0.372602 0.523684 0.613259 0.549292 0.196777 0.370990 0.511977 0.571089 0.341945 0.579659
I 0.043592 0.301957 0.330474 0.573834 0.905260 0.304947 0.623643 0.381300 0.618378 -0.034396 0.453467 0.185756 0.265179 0.496158 0.833555 0.355495 0.375527
I 0.599393 0.572080 0.282099 0.311227 0.468618 0.484909 0.410759 0.405303 0.508788 0.553808 0.522139 0.277534 0.400197 0.479096 0.533327 0.391469 0.539706
I 0.234182 0.951648 0.157583 0.673071 0.150492 0.532393 0.136634 0.776086 0.059885 1.009811 0.108701 0.508858 0.674224 0.241287 0.840964 0.165340 0.310934
I 0.168923 0.710164 0.337173 0.504707 0.182124 0.529998 0.296528 0.615301 0.279810 0.860668 0.307315 0.540786 0.603651 0.433646 0.518878 0.287595 0.459647
I 0.528368 0.766499 0.014658 0.039190 0.262487 0.452499 0.279780 0.231683 0.579768 0.910180 0.658157 -0.001191 0.299822 0.828068 0.656636 0.094745 0.773272
I 0.385362 0.450626 0.465918 0.414257 0.431476 0.460582 0.476046 0.427422 0.507266 0.497943 0.505776 0.450244 0.454349 0.552835 0.424949 0.437222 0.519924
I 0.814485 0.713159 0.617256 0.732342 0.318944 0.351484 0.342476 0.466533 0.278200 0.793997 0.529583 0.680922 0.425440 0.563561 0.968943 0.350431 0.399209
I 0.793739 0.716667 0.704170 0.837259 0.255544 0.318802 0.327997 0.478148 0.216341 0.847723 0.510079 0.766141 0.444659 0.647652 1.027207 0.320654 0.380105
I 0.888800 0.383998 0.464088 0.445452 0.475441 0.490534 0.496651 0.474455 0.482979 0.388693 0.426785 0.431209 0.490491 0.498310 0.329356 0.482863 0.478842
I 0.065207 0.298496 0.413105 0.539937 0.852300 0.336935 0.609244 0.370084 0.608395 0.015434 0.503934 0.255996 0.296568 0.478445 0.721494 0.458603 0.393437
I 0.773276 0.678290 0.789056 0.919090 0.207492 0.297668 0.335181 0.493962 0.178478 0.854582 0.479203 0.843556 0.476886 0.722959 1.012427 0.310258 0.366201
I 0.889573 0.379341 0.464248 0.444844 0.475559 0.491779 0.498162 0.474938 0.483356 0.384552 0.424305 0.429331 0.491838 0.500649 0.321889 0.483516 0.479387
I 0.158275 0.649226 0.376038 0.487062 0.237157 0.519853 0.338452 0.578152 0.327653 0.777631 0.350406 0.531999 0.574572 0.448283 0.485226 0.333865 0.469681
I 0.569718 0.690767 0.110020 0.162310 0.407576 0.482112 0.338085 0.325463 0.541477 0.708408 0.586748 0.101154 0.336321 0.585808 0.619932 0.263299 0.639907
I 0.681489 0.381133 0.820830 0.812348 0.319140 0.374788 0.491328 0.540742 0.318774 0.518910 0.391132 0.835159 0.572882 0.644166 0.524544 0.464981 0.373910
I 0.464081 0.614001 0.201496 0.074495 0.165304 0.422099 0.360704 0.212134 0.631904 0.897808 0.680987 0.164913 0.352953 1.017938 0.467903 0.096668 0.823126
I 0.944969 0.124094 0.535341 0.563967 0.406432 0.563440 0.540930 0.526451 0.357648 0.210165 0.225268 0.322115 0.566004 0.766167 -0.032773 0.465540 0.472474
I 0.212732 0.910568 0.191658 0.615084 0.102745 0.539998 0.162053 0.742406 0.108188 1.036079 0.151257 0.528789 0.673270 0.319227 0.736740 0.162587 0.369328
I 0.290407 0.836580 0.237394 0.738164 0.404079 0.505557 0.222304 0.746325 0.104001 0.704051 0.149390 0.479823 0.601902 0.098950 0.896484 0.343811 0.220087
I 0.417247 0.464718 0.403160 0.253453 0.300724 0.439703 0.460520 0.316153 0.597050 0.651843 0.604583 0.362240 0.415456 0.808135 0.366930 0.301313 0.676934
I 0.252299 0.948342 0.157484 0.712302 0.222620 0.523598 0.141441 0.785337 0.046195 0.937646 0.097583 0.493455 0.660084 0.177218 0.900441 0.202194 0.266202
I 0.235033 0.952286 0.156971 0.675176 0.153338 0.532009 0.136314 0.776927 0.058655 1.007347 0.107650 0.508064 0.673841 0.238147 0.844470 0.166405 0.308667
I 0.751265 0.603603 0.862838 0.968497 0.183724 0.291058 0.364169 0.513140 0.169976 0.812205 0.442201 0.906620 0.517747 0.773535 0.928371 0.323796 0.357091
I 0.326341 0.657363 0.363199 0.672502 0.514678 0.491263 0.345029 0.648602 0.243917 0.506702 0.269551 0.486816 0.537806 0.159040 0.741008 0.467513 0.268562
I 0.922974 0.198886 0.497425 0.481292 0.448786 0.538669 0.541344 0.502432 0.442483 0.246234 0.304178 0.359271 0.545140 0.647327 0.055251 0.486867 0.487363
I 0.998614 0.151756 0.600732 0.826896 0.305718 0.610918 0.458938 0.590947 0.071526 0.300010 0.122188 0.259623 0.548187 0.939164 0.080855 0.390148 0.377499
I 0.178045 0.760462 0.303019 0.523557 0.145222 0.536034 0.262235 0.646130 0.239415 0.921054 0.270533 0.544001 0.625271 0.416925 0.556279 0.250708 0.446801
I 0.873473 0.476164 0.468170 0.470728 0.465477 0.464394 0.463619 0.466461 0.464371 0.476195 0.471071 0.471384 0.464672 0.464951 0.482647 0.464931 0.465622
I 0.936623 0.146980 0.520480 0.528261 0.423871 0.554484 0.543935 0.516897 0.394470 0.218215 0.254030 0.335532 0.559962 0.721364 -0.009046 0.475355 0.480144
I 0.686043 0.386705 0.838955 0.835132 0.303935 0.366267 0.486252 0.542277 0.304977 0.535993 0.389419 0.854753 0.575755 0.662377 0.544382 0.456485 0.370128
I 0.164403 0.684472 0.353923 0.496606 0.204004 0.526107 0.314153 0.599623 0.300104 0.826922 0.325679 0.537746 0.591772 0.440482 0.503155 0.306969 0.464572
I 0.635635 0.431400 0.545327 0.535511 0.451478 0.454180 0.483964 0.488464 0.444749 0.450618 0.446606 0.547550 0.494170 0.483789 0.452166 0.484497 0.442414
I 0.591929 0.604118 0.232817 0.269864 0.459122 0.486416 0.392079 0.385463 0.518185 0.589086 0.538744 0.227102 0.381980 0.497157 0.556405 0.362008 0.563785
I 0.312615 0.728405 0.314522 0.708056 0.485315 0.496654 0.297018 0.691506 0.183733 0.570500 0.218016 0.483446 0.561706 0.117748 0.813368 0.428315 0.238525
I 0.243253 0.954419 0.154134 0.694305 0.183840 0.528112 0.136004 0.782997 0.049714 0.978599 0.100161 0.500675 0.668652 0.208271 0.874943 0.180205 0.287463
I 0.871686 0.486681 0.469591 0.475248 0.463375 0.461172 0.459480 0.465731 0.460924 0.486893 0.475561 0.476456 0.461858 0.462747 0.500845 0.462266 0.463829
I 0.407785 0.450698 0.430574 0.299652 0.340305 0.445740 0.471463 0.346759 0.576198 0.599577 0.578887 0.393883 0.427200 0.737048 0.372061 0.346364 0.632878
I 0.087520 0.330036 0.468883 0.503080 0.738509 0.383668 0.574199 0.384769 0.575857 0.139941 0.522239 0.339709 0.348753 0.469824 0.600166 0.511968 0.422414
I 0.894226 0.351504 0.465898 0.442587 0.475506 0.499109 0.506859 0.478002 0.484404 0.360350 0.408959 0.418311 0.499949 0.515955 0.277813 0.486901 0.482377
I 0.966042 0.099485 0.570343 0.668611 0.360540 0.584172 0.519240 0.552113 0.247382 0.219419 0.164620 0.291969 0.570059 0.865435 -0.039050 0.435203 0.442840
I 0.680613 0.380278 0.817109 0.807820 0.322085 0.376440 0.492198 0.540374 0.321431 0.515784 0.391549 0.831162 0.572212 0.640618 0.520965 0.466521 0.374692
I 0.893001 0.358794 0.465352 0.442948 0.475647 0.497205 0.504638 0.477170 0.484333 0.366597 0.413067 0.421167 0.497815 0.511725 0.289265 0.486101 0.481640
I 0.161368 0.667051 0.364985 0.491666 0.219944 0.523151 0.326145 0.589007 0.313759 0.802986 0.337969 0.535137 0.583402 0.444552 0.493767 0.320231 0.467329
I 0.498638 0.728711 0.062083 0.021077 0.179199 0.431182 0.293834 0.199020 0.608823 0.965892 0.684897 0.037935 0.312871 0.974537 0.593654 0.044811 0.830213
I 0.238482 0.954072 0.155099 0.683484 0.165500 0.530409 0.135571 0.779927 0.054251 0.996352 0.103916 0.504892 0.671986 0.225489 0.858030 0.171433 0.299601
I 0.970874 0.100652 0.577121 0.693834 0.350536 0.588587 0.511842 0.558131 0.220206 0.227000 0.153922 0.285908 0.568761 0.883591 -0.030169 0.427818 0.434252
I 0.753864 0.613604 0.855625 0.965087 0.184752 0.290897 0.359815 0.510877 0.169196 0.819603 0.446463 0.900718 0.512936 0.769771 0.941235 0.320889 0.357848
I 0.332688 0.625369 0.384286 0.652040 0.521879 0.488664 0.366360 0.626953 0.273386 0.484075 0.294859 0.487899 0.527289 0.185861 0.704307 0.480616 0.287044
I 0.741664 0.565228 0.885090 0.975117 0.184282 0.293857 0.381845 0.521248 0.176815 0.780208 0.427229 0.924059 0.534828 0.781688 0.875768 0.337275 0.355045
I 0.995083 0.141524 0.599390 0.812117 0.309859 0.608439 0.466227 0.587101 0.088625 0.288570 0.123206 0.262002 0.551806 0.937210 0.062085 0.394128 0.385057
I 0.073612 0.305893 0.438476 0.525671 0.815767 0.353394 0.598612 0.372364 0.598961 0.054127 0.515278 0.286961 0.314027 0.474080 0.674747 0.485790 0.403574
I 0.047728 0.299025 0.347675 0.567967 0.899907 0.309685 0.622207 0.377384 0.617933 -0.030466 0.465174 0.197761 0.269646 0.492098 0.813906 0.378323 0.377844
I 0.829231 0.682488 0.562461 0.653810 0.365660 0.378999 0.364803 0.461768 0.330198 0.730977 0.532324 0.621561 0.422516 0.511446 0.883919 0.379225 0.415258
I 0.343172 0.575580 0.415547 0.613255 0.524571 0.484092 0.399120 0.589246 0.323089 0.457623 0.337826 0.488162 0.510796 0.240303 0.641691 0.494118 0.323379
I 0.484039 0.686275 0.113495 0.034197 0.160460 0.424826 0.317222 0.197529 0.621303 0.954214 0.688259 0.084178 0.327745 1.013224 0.542971 0.052345 0.837978
I 0.482504 0.681162 0.119680 0.036397 0.159551 0.424365 0.320177 0.197967 0.622438 0.951472 0.688200 0.089797 0.329526 1.015645 0.537253 0.054402 0.837903
I 0.774294 0.681037 0.785074 0.915745 0.209366 0.298400 0.334334 0.493105 0.179704 0.855343 0.480891 0.840028 0.475074 0.719710 1.014751 0.310259 0.366770
I 0.667786 0.376008 0.754441 0.736847 0.364981 0.400678 0.500669 0.532222 0.359940 0.476869 0.400808 0.764675 0.558193 0.588399 0.477982 0.484875 0.388302
I 0.535021 0.764250 0.016899 0.051504 0.286214 0.458001 0.283482 0.243726 0.573392 0.884883 0.648982 0.002452 0.301073 0.788044 0.660624 0.116259 0.754676
I 0.323823 0.670298 0.354505 0.679940 0.510675 0.492270 0.336352 0.656900 0.232453 0.516962 0.259726 0.486264 0.542082 0.149736 0.755116 0.461370 0.262013
I 0.185192 0.797650 0.276713 0.540357 0.123558 0.539142 0.237064 0.669135 0.208807 0.960308 0.242574 0.544018 0.639779 0.401050 0.589955 0.224815 0.434179
I 0.284155 0.862920 0.218327 0.740362 0.375785 0.508257 0.203772 0.757855 0.086934 0.744955 0.134507 0.480058 0.612971 0.103524 0.909926 0.318059 0.221490
I 0.089873 0.335618 0.472444 0.499547 0.723650 0.389023 0.569211 0.387923 0.571001 0.156897 0.521909 0.348611 0.355274 0.469418 0.588343 0.513996 0.425707
I 0.324128 0.668727 0.355566 0.679060 0.511193 0.492148 0.337407 0.655905 0.233833 0.515683 0.260908 0.486334 0.541562 0.150821 0.753424 0.462140 0.262782
I 0.202528 0.875501 0.218952 0.586324 0.098890 0.541468 0.185019 0.718654 0.141387 1.022543 0.181170 0.536646 0.665153 0.352937 0.681301 0.177648 0.395727
I 0.902878 0.301222 0.471889 0.444809 0.472009 0.512028 0.520984 0.484393 0.480625 0.319057 0.378782 0.399013 0.514793 0.549602 0.200658 0.490668 0.486478
I 0.127836 0.481140 0.462091 0.466690 0.445523 0.472714 0.456938 0.475685 0.456420 0.494721 0.459055 0.474783 0.476725 0.466642 0.463194 0.457976 0.469132
I 0.906974 0.278439 0.475915 0.448759 0.468888 0.517826 0.526626 0.487718 0.476180 0.301428 0.363922 0.390377 0.521567 0.567602 0.166808 0.491296 0.487691
I 0.912491 0.249122 0.482393 0.456969 0.463301 0.525328 0.533063 0.492492 0.467474 0.279836 0.343508 0.379202 0.530291 0.593623 0.124383 0.490982 0.488519
I 0.349196 0.549434 0.430875 0.588466 0.520963 0.481262 0.416059 0.566731 0.351698 0.448963 0.362806 0.487082 0.501830 0.276870 0.605679 0.496955 0.347204
I 0.722501 0.488404 0.905284 0.959862 0.205561 0.309331 0.421405 0.534957 0.207174 0.699867 0.403104 0.935175 0.562709 0.770121 0.756116 0.374574 0.354650
I 0.256904 0.941927 0.161750 0.719996 0.243898 0.521275 0.146472 0.784771 0.046999 0.913626 0.098559 0.490276 0.654713 0.162588 0.909801 0.215790 0.256509
I 0.523495 0.765561 0.016181 0.032074 0.245867 0.448528 0.278664 0.223857 0.584520 0.926054 0.664193 -0.000795 0.299967 0.856360 0.651186 0.081103 0.785754
I 0.668007 0.375950 0.755641 0.738133 0.364258 0.400265 0.500593 0.532407 0.359289 0.477419 0.400601 0.765938 0.558498 0.589285 0.478566 0.484634 0.388033
I 0.616400 0.500283 0.403458 0.412886 0.473526 0.475276 0.450216 0.447776 0.482947 0.489345 0.484955 0.401805 0.444451 0.462562 0.485639 0.446736 0.489540
I 0.495460 0.720562 0.071987 0.022715 0.173630 0.429508 0.298124 0.197832 0.611746 0.965600 0.686218 0.046760 0.315744 0.985247 0.583371 0.044581 0.833172
I 0.397708 0.444661 0.451884 0.350679 0.382638 0.452426 0.477461 0.381829 0.548508 0.549011 0.548027 0.422576 0.439437 0.655848 0.388871 0.390796 0.583035
I 0.312563 0.728677 0.314332 0.708168 0.485168 0.496675 0.296832 0.691659 0.183515 0.570778 0.217830 0.483433 0.561800 0.117634 0.813621 0.428141 0.238437
I 0.455650 0.581893 0.241391 0.098759 0.178124 0.423042 0.380995 0.224009 0.632857 0.862009 0.673515 0.202114 0.364394 1.002063 0.438437 0.125678 0.807771
I 0.134271 0.514363 0.448465 0.467159 0.397265 0.484742 0.433059 0.495977 0.431113 0.557362 0.439149 0.490784 0.498440 0.464994 0.458057 0.435102 0.472592
I 0.130561 0.494985 0.456685 0.466642 0.424933 0.477927 0.446949 0.484143 0.445870 0.521280 0.450887 0.481800 0.485945 0.466049 0.460375 0.448627 0.470791
I 0.817886 0.708148 0.603894 0.714197 0.329837 0.357602 0.346823 0.465161 0.289848 0.781100 0.531139 0.667003 0.423934 0.550590 0.952377 0.356671 0.402758
I 0.905723 0.285314 0.474610 0.447357 0.469937 0.516076 0.524978 0.486682 0.477720 0.306673 0.368493 0.392984 0.519521 0.561976 0.176946 0.491182 0.487373
I 0.960506 0.101249 0.561863 0.639905 0.372421 0.578961 0.526712 0.545238 0.278013 0.213097 0.178499 0.299333 0.570551 0.842171 -0.044666 0.443616 0.451933
I 0.632839 0.440121 0.524945 0.517454 0.456370 0.457870 0.480018 0.483151 0.450933 0.453739 0.451803 0.526564 0.487222 0.478300 0.455130 0.480785 0.448579
I 0.924878 0.190656 0.500459 0.486868 0.445668 0.540974 0.542269 0.504353 0.436792 0.241232 0.297048 0.355817 0.547543 0.657503 0.044458 0.485653 0.486751
